	winner	outcome	loser	duration	matchtype	date	city	state
2	Edge	def.	Kane	09:41	&nbsp;	Aug 16th 2004	London	Ontario
3	Chris Jericho	def. (DQ)	Batista	03:53	&nbsp;	Aug 16th 2004	London	Ontario
4	Randy Orton	def. (pin)	Chris Benoit	16:55	&nbsp;	Aug 16th 2004	London	Ontario
0	Chuck Palumbo	def. (pin)	Rosey		&nbsp;	Aug 16th 2004	London	Ontario
1	Maven	def. (pin)	Wavell Starr		&nbsp;	Aug 16th 2004	London	Ontario
2	Rodney Mack	def. (pin)	Val Venis		&nbsp;	Aug 16th 2004	London	Ontario
0	Rob Van Dam	def. (pin)	Rene Dupree	09:35	&nbsp;	Aug 15th 2004	Toronto	Ontario
0	Bubba Ray Dudley	def. (pin)	Billy Kidman	08:07	6-person tag	Aug 15th 2004	Toronto	Ontario
1	Kane	def. (pin)	Matt Hardy	06:08	"""Till Death Do Us Part"""	Aug 15th 2004	Toronto	Ontario
2	John Cena	def. (pin)	Booker T.	06:26	"""Best of 5"" series"	Aug 15th 2004	Toronto	Ontario
3	Edge	def. (pin)	Batista	08:26	triple-threat	Aug 15th 2004	Toronto	Ontario
4	Kurt Angle	def. (sub)	Eddie Guerrero	13:37	&nbsp;	Aug 15th 2004	Toronto	Ontario
5	Triple H	def. (pin)	Eugene	14:06	&nbsp;	Aug 15th 2004	Toronto	Ontario
6	Amy Weber	def.	Gail Kim	01:24	Diva Dodgeball	Aug 15th 2004	Toronto	Ontario
7	John Bradshaw Layfield	def. (DQ)	The Undertaker	17:37	&nbsp;	Aug 15th 2004	Toronto	Ontario
8	Randy Orton	def. (pin)	Chris Benoit	20:08	&nbsp;	Aug 15th 2004	Toronto	Ontario
0	Spike Dudley	def. (pin)	Paul London	03:48	&nbsp;	Aug 10th 2004	Detroit	Michigan
1	Nunzio	def. (pin)	Chavo Guerrero	02:17	&nbsp;	Aug 10th 2004	Detroit	Michigan
2	The Undertaker	def. (DQ)	Orlando Jordan		&nbsp;	Aug 10th 2004	Detroit	Michigan
3	Charlie Haas	def. (pin)	Booker T.	27:33	"""Summer Games Relay"""	Aug 10th 2004	Detroit	Michigan
0	Bubba Ray Dudley	def.	Scotty Too Hotty		&nbsp;	Aug 10th 2004	Detroit	Michigan
1	Billy Gunn	def.	Danny Basham		&nbsp;	Aug 10th 2004	Detroit	Michigan
2	Jamie Noble	def.	Shannon Moore		&nbsp;	Aug 10th 2004	Detroit	Michigan
0	Nidia	def. (pin)	Gail Kim	03:54	6-person tag	Aug 9th 2004	Cleveland	Ohio
1	Chris Jericho	def. (pin)	Edge	19:21	&nbsp;	Aug 9th 2004	Cleveland	Ohio
2	Rhyno	draw (time)	Brent Albright	02:00	&nbsp;	Aug 9th 2004	Cleveland	Ohio
3	Chris Benoit	def. (DQ)	Randy Orton	10:39	three-way	Aug 9th 2004	Cleveland	Ohio
0	Maven	def.	Chuck Palumbo		&nbsp;	Aug 9th 2004	Cleveland	Ohio
1	Rosey	def.	Steven Richards		&nbsp;	Aug 9th 2004	Cleveland	Ohio
2	Rodney Mack	def.	Val Venis		&nbsp;	Aug 9th 2004	Cleveland	Ohio
0	John Cena	def. (pin)	Rob Van Dam	14:31	&nbsp;	Aug 3rd 2004	Houston	Texas
1	Orlando Jordan	def. (pin)	Rene Dupree	01:20	&nbsp;	Aug 3rd 2004	Houston	Texas
2	Kurt Angle	def. (sub)	Charlie Haas	13:29	&nbsp;	Aug 3rd 2004	Houston	Texas
3	Billy Kidman	def. (pin)	Danny Basham	04:32	&nbsp;	Aug 3rd 2004	Houston	Texas
4	Bubba Ray Dudley	def. (pin)	Rey Mysterio	05:31	&nbsp;	Aug 3rd 2004	Houston	Texas
0	Kenzo Suzuki	def. (pin)	Shannon Moore	04:11	&nbsp;	Aug 3rd 2004	Houston	Texas
1	Johnny Stamboli	def. (pin)	Chavo Guerrero	04:03	&nbsp;	Aug 3rd 2004	Houston	Texas
2	Booker T.	def. (pin)	Billy Gunn	08:42	&nbsp;	Aug 3rd 2004	Houston	Texas
0	Rhyno	def.	Rob Conway		&nbsp;	Aug 2nd 2004	San Antonio	Texas
1	Tyson Tomko	def. (pin)	Rosey		&nbsp;	Aug 2nd 2004	San Antonio	Texas
2	William Regal	def. (DQ)	Triple H		&nbsp;	Aug 2nd 2004	San Antonio	Texas
3	Kane	def. (pin)	Maven		&nbsp;	Aug 2nd 2004	San Antonio	Texas
4	Batista	def. (pin)	Chris Benoit		6-person tag	Aug 2nd 2004	San Antonio	Texas
0	Chuck Palumbo	def.	The Hurricane		&nbsp;	Aug 2nd 2004	San Antonio	Texas
1	Val Venis	def.	Bio-Hazard		&nbsp;	Aug 2nd 2004	San Antonio	Texas
2	Jazz	def. (DQ)	Victoria		&nbsp;	Aug 2nd 2004	San Antonio	Texas
0	Spike Dudley	def. (pin)	Rey Mysterio	06:25	&nbsp;	Jul 27th 2004	Cincinnati	Ohio
1	Billy Kidman	def. (pin)	Bubba Ray Dudley	11:37	&nbsp;	Jul 27th 2004	Cincinnati	Ohio
2	Booker T.	def. (pin)	Billy Gunn	23:21	8-way elimination	Jul 27th 2004	Cincinnati	Ohio
0	Mark Jindrak	def. (pin)	Scotty Too Hotty	02:39	&nbsp;	Jul 27th 2004	Cincinnati	Ohio
1	Chavo Guerrero	def. (pin)	Sho Funaki	04:10	&nbsp;	Jul 27th 2004	Cincinnati	Ohio
2	Johnny Stamboli	def. (pin)	Danny Basham	06:51	&nbsp;	Jul 27th 2004	Cincinnati	Ohio
3	John Bradshaw Layfield	def. (pin)	Shannon Moore	02:25	&nbsp;	Jul 27th 2004	Cincinnati	Ohio
0	Randy Orton	def.	Batista	15:42	battle royale	Jul 26th 2004	Pittsburgh	Pennsylvania
1	Chris Benoit	def. (pin)	Triple H	60:00	60 minute Ironman	Jul 26th 2004	Pittsburgh	Pennsylvania
0	Tyson Tomko	def. (pin)	Val Venis		&nbsp;	Jul 26th 2004	Pittsburgh	Pennsylvania
1	Rosey	def. (pin)	Rob Conway		&nbsp;	Jul 26th 2004	Pittsburgh	Pennsylvania
2	Rhyno	def. (pin)	Robbie McAllister		&nbsp;	Jul 26th 2004	Pittsburgh	Pennsylvania
3	Jazz	def. (pin)	Nidia		&nbsp;	Jul 26th 2004	Pittsburgh	Pennsylvania
0	Spike Dudley	def. (pin)	Chavo Guerrero	05:39	three-way	Jul 20th 2004	Philadelphia	Pennsylvania
1	Bubba Ray Dudley	def. (pin)	Billy Kidman	03:47	&nbsp;	Jul 20th 2004	Philadelphia	Pennsylvania
2	John Bradshaw Layfield	def. (pin)	Mike Kruel	01:42	&nbsp;	Jul 20th 2004	Philadelphia	Pennsylvania
3	Rey Mysterio	def. (pin)	D-Von Dudley	04:28	&nbsp;	Jul 20th 2004	Philadelphia	Pennsylvania
4	John Cena	def. (pin)	Luther Reigns	04:49	&nbsp;	Jul 20th 2004	Philadelphia	Pennsylvania
0	Hardcore Holly	def. (pin)	Akio	04:23	&nbsp;	Jul 20th 2004	Philadelphia	Pennsylvania
1	Johnny Stamboli	def. (pin)	Danny Basham	06:11	&nbsp;	Jul 20th 2004	Philadelphia	Pennsylvania
2	Rob Van Dam	def. (pin)	Rene Dupree	06:23	&nbsp;	Jul 20th 2004	Philadelphia	Pennsylvania
0	Sylvain Grenier	def. (pin)	Tajiri	03:32	&nbsp;	Jul 19th 2004	Washington	DC
1	Tyson Tomko	def. (pin)	The Hurricane		&nbsp;	Jul 19th 2004	Washington	DC
2	Chris Benoit	def. (DQ)	Batista	06:40	&nbsp;	Jul 19th 2004	Washington	DC
3	Kane	def. (pin)	Chris Jericho		no disqualification falls count anywhere	Jul 19th 2004	Washington	DC
4	Edge	def. (pin)	Randy Orton	15:58	&nbsp;	Jul 19th 2004	Washington	DC
0	Val Venis	def.	Stevie Richards		&nbsp;	Jul 19th 2004	Washington	DC
1	Maven	def.	Chuck Palumbo		&nbsp;	Jul 19th 2004	Washington	DC
2	Victoria	def.	Jazz		&nbsp;	Jul 19th 2004	Washington	DC
0	Rey Mysterio	def. (pin)	Chavo Guerrero	05:48	&nbsp;	Jul 13th 2004	Providence	Rhode Island
1	Booker T.	def. (pin)	John Cena	13:04	handicap tag elimination	Jul 13th 2004	Providence	Rhode Island
2	Paul London	def. (pin)	D-Von Dudley	03:04	&nbsp;	Jul 13th 2004	Providence	Rhode Island
3	John Bradshaw Layfield	def.	Eddie Guerrero	28:48	steel cage	Jul 13th 2004	Providence	Rhode Island
0	Rob Van Dam	def. (pin)	Akio		&nbsp;	Jul 13th 2004	Providence	Rhode Island
1	Nunzio	def. (pin)	Doug Basham		&nbsp;	Jul 13th 2004	Providence	Rhode Island
2	Hardcore Holly	def. (pin)	John Walters		&nbsp;	Jul 13th 2004	Providence	Rhode Island
3	Mark Jindrak	def. (pin)	Billy Gunn		&nbsp;	Jul 13th 2004	Providence	Rhode Island
0	Edge	def. (pin)	Batista	15:06	&nbsp;	Jul 12th 2004	Manchester	New Hampshire
1	Rhyno	def. (pin)	Rob Conway	03:05	&nbsp;	Jul 12th 2004	Manchester	New Hampshire
2	Tyson Tomko	def. (pin)	Maven	02:24	&nbsp;	Jul 12th 2004	Manchester	New Hampshire
3	Chris Jericho	def. (DQ)	Kane	09:00	&nbsp;	Jul 12th 2004	Manchester	New Hampshire
4	Ric Flair	def. (sub)	The Hurricane	07:14	&nbsp;	Jul 12th 2004	Manchester	New Hampshire
5	Chris Benoit	draw (NC)	Eugene	07:32	&nbsp;	Jul 12th 2004	Manchester	New Hampshire
0	Victoria	def. (pin)	Molly Holly	04:11	&nbsp;	Jul 12th 2004	Manchester	New Hampshire
1	Val Venis	def. (pin)	Chuck Palumbo	03:21	&nbsp;	Jul 12th 2004	Manchester	New Hampshire
2	Randy Orton	def. (pin)	Rosey	05:33	&nbsp;	Jul 12th 2004	Manchester	New Hampshire
0	Tyson Tomko	def. (pin)	Val Venis	02:52	&nbsp;	Jul 11th 2004	Hartford	Connecticut
0	Rhyno	def. (pin)	Garrison Cade	07:30	&nbsp;	Jul 11th 2004	Hartford	Connecticut
1	Batista	def. (pin)	Chris Jericho	12:19	&nbsp;	Jul 11th 2004	Hartford	Connecticut
2	Robert Conway	def. (DQ)	Eugene	12:30	&nbsp;	Jul 11th 2004	Hartford	Connecticut
3	Matt Hardy	def. (pin)	Kane	10:34	no disqualification	Jul 11th 2004	Hartford	Connecticut
4	Edge	def. (pin)	Randy Orton	26:36	&nbsp;	Jul 11th 2004	Hartford	Connecticut
5	Victoria	def. (pin)	Molly Holly	06:20	&nbsp;	Jul 11th 2004	Hartford	Connecticut
6	Chris Benoit	def. (pin)	Triple H	29:04	&nbsp;	Jul 11th 2004	Hartford	Connecticut
0	Rob Van Dam	def. (pin)	Mark Jindrak	05:03	&nbsp;	Jul 6th 2004	Winnipeg	Manitoba
1	Billy Kidman	def. (pin)	Bubba Ray Dudley	08:07	&nbsp;	Jul 6th 2004	Winnipeg	Manitoba
2	Charlie Haas	draw (NC)	Unknown Male Wrestler		&nbsp;	Jul 6th 2004	Winnipeg	Manitoba
3	John Bradshaw Layfield	draw (NC)	El Gran Luchadore	07:30	&nbsp;	Jul 6th 2004	Winnipeg	Manitoba
4	Akio	def. (pin)	Rey Mysterio	05:13	6-person tag	Jul 6th 2004	Winnipeg	Manitoba
5	John Cena	def. (DQ)	Booker T.	15:17	&nbsp;	Jul 6th 2004	Winnipeg	Manitoba
0	Rene Dupree	def. (pin)	Nunzio	05:28	&nbsp;	Jul 6th 2004	Winnipeg	Manitoba
1	Sho Funaki	def. (pin)	Sakoda	05:17	&nbsp;	Jul 6th 2004	Winnipeg	Manitoba
2	Billy Gunn	def. (pin)	Danny Basham	08:12	&nbsp;	Jul 6th 2004	Winnipeg	Manitoba
0	Rob Conway	def. (pin)	Rhyno	04:31	&nbsp;	Jul 5th 2004	Winnipeg	Manitoba
1	Kane	draw (NC)	Batista	01:58	&nbsp;	Jul 5th 2004	Winnipeg	Manitoba
2	Randy Orton	def. (pin)	Chris Jericho	18:00	&nbsp;	Jul 5th 2004	Winnipeg	Manitoba
3	Nidia	def.	Molly Holly	03:30	three-way pole	Jul 5th 2004	Winnipeg	Manitoba
4	Trish Stratus	def. (pin)	Nidia	00:03	&nbsp;	Jul 5th 2004	Winnipeg	Manitoba
5	Eugene	def. (pin)	Chris Benoit	15:30	handicap tag	Jul 5th 2004	Winnipeg	Manitoba
0	Maven	def.	Chuck Palumbo		&nbsp;	Jul 5th 2004	Winnipeg	Manitoba
1	Rosey	def.	Aaron Schlosser		&nbsp;	Jul 5th 2004	Winnipeg	Manitoba
2	William Regal	def.	Stevie Richards		&nbsp;	Jul 5th 2004	Winnipeg	Manitoba
0	Booker T.	def. (pin)	Rene Dupree	13:07	three-way	Jun 29th 2004	Fayetteville	North Carolina
1	Rey Mysterio	def. (pin)	Mordecai	04:19	&nbsp;	Jun 29th 2004	Fayetteville	North Carolina
2	Torrie Wilson	def. (pin)	Sable	03:14	&nbsp;	Jun 29th 2004	Fayetteville	North Carolina
3	John Bradshaw Layfield	def. (pin)	Spike Dudley	07:28	&nbsp;	Jun 29th 2004	Fayetteville	North Carolina
0	Johnny Stamboli	def. (pin)	Danny Basham	06:26	&nbsp;	Jun 29th 2004	Fayetteville	North Carolina
1	Charlie Haas	def. (pin)	Mark Jindrak	03:47	&nbsp;	Jun 29th 2004	Fayetteville	North Carolina
2	Billy Kidman	def. (DQ)	Bubba Ray Dudley	09:15	&nbsp;	Jun 29th 2004	Fayetteville	North Carolina
0	Chris Jericho	def. (pin)	Batista	17:28	&nbsp;	Jun 28th 2004	Richmond	Virginia
1	Triple H	def. (DQ)	William Regal		&nbsp;	Jun 28th 2004	Richmond	Virginia
2	Rob Conway	def. (pin)	Rhyno	05:00	&nbsp;	Jun 28th 2004	Richmond	Virginia
3	Chris Benoit	def. (sub)	Kane	15:46	&nbsp;	Jun 28th 2004	Richmond	Virginia
0	Garrison Cade	def. (pin)	Maven	05:49	&nbsp;	Jun 28th 2004	Richmond	Virginia
1	Val Venis	def. (pin)	Murray Happer	03:23	&nbsp;	Jun 28th 2004	Richmond	Virginia
2	Tajiri	def. (pin)	Chuck Palumbo	04:12	&nbsp;	Jun 28th 2004	Richmond	Virginia
3	Victoria	def. (pin)	Gail Kim	04:49	&nbsp;	Jun 28th 2004	Richmond	Virginia
0	Spike Dudley	def. (pin)	Jamie Noble		&nbsp;	Jun 27th 2004	Norfolk	Virginia
0	John Cena	def. (pin)	Booker T.	15:52	fatal 4-way elimination	Jun 27th 2004	Norfolk	Virginia
1	Luther Reigns	def. (pin)	Charlie Haas	07:11	&nbsp;	Jun 27th 2004	Norfolk	Virginia
2	Rey Mysterio	def. (pin)	Chavo Guerrero	19:40	&nbsp;	Jun 27th 2004	Norfolk	Virginia
3	Kenzo Suzuki	def. (pin)	Billy Gunn	08:06	&nbsp;	Jun 27th 2004	Norfolk	Virginia
4	Sable	def. (pin)	Torrie Wilson	06:06	&nbsp;	Jun 27th 2004	Norfolk	Virginia
5	Mordecai	def. (pin)	Hardcore Holly	06:31	&nbsp;	Jun 27th 2004	Norfolk	Virginia
6	John Bradshaw Layfield	def.	Eddie Guerrero	21:06	"""Texas Bullrope"""	Jun 27th 2004	Norfolk	Virginia
7	The Undertaker	def. (pin)	Bubba Ray Dudley	14:42	Concrete Crypt handicap tag	Jun 27th 2004	Norfolk	Virginia
0	Rob Conway	def. (pin)	Rhyno		&nbsp;	Jun 26th 2004	New York	New York
1	Eugene	def. (pin)	Jonathan Coachman		&nbsp;	Jun 26th 2004	New York	New York
2	Kane	def. (pin)	Matt Hardy		&nbsp;	Jun 26th 2004	New York	New York
3	Maven	def. (pin)	Garrison Cade		&nbsp;	Jun 26th 2004	New York	New York
4	Chris Jericho	def. (pin)	Batista	09:35	&nbsp;	Jun 26th 2004	New York	New York
5	Randy Orton	def. (pin)	Edge	13:25	&nbsp;	Jun 26th 2004	New York	New York
6	Trish Stratus	def. (pin)	Victoria	07:21	&nbsp;	Jun 26th 2004	New York	New York
7	Chris Benoit	def. (sub)	Triple H	24:42	&nbsp;	Jun 26th 2004	New York	New York
0	Chavo Guerrero	def.	Akio	09:38	battle royale	Jun 22nd 2004	Orlando	Florida
1	Billy Gunn	def. (DQ)	Kenzo Suzuki	03:01	&nbsp;	Jun 22nd 2004	Orlando	Florida
2	Eddie Guerrero	def. (DQ)	Luther Reigns	07:20	&nbsp;	Jun 22nd 2004	Orlando	Florida
3	Rene Dupree	def. (pin)	Rob Van Dam	04:48	&nbsp;	Jun 22nd 2004	Orlando	Florida
4	The Undertaker	def. (pin)	John Cena	22:14	&nbsp;	Jun 22nd 2004	Orlando	Florida
0	Charlie Haas	def. (sub)	Sakoda	03:41	&nbsp;	Jun 22nd 2004	Orlando	Florida
1	Johnny Stamboli	def. (pin)	Scoot Andrews	05:21	&nbsp;	Jun 22nd 2004	Orlando	Florida
2	Hardcore Holly	def. (pin)	Mark Jindrak	05:38	&nbsp;	Jun 22nd 2004	Orlando	Florida
0	Trish Stratus	def. (pin)	Victoria	03:57	&nbsp;	Jun 21st 2004	Miami	Florida
1	William Regal	draw (NC)	Kane		&nbsp;	Jun 21st 2004	Miami	Florida
2	Batista	def. (pin)	Chris Jericho	11:33	&nbsp;	Jun 21st 2004	Miami	Florida
3	Eugene	draw (NC)	Triple H	18:22	&nbsp;	Jun 21st 2004	Miami	Florida
0	Gail Kim	def. (sub)	Nidia		&nbsp;	Jun 21st 2004	Miami	Florida
1	Val Venis	def. (pin)	A-Train		&nbsp;	Jun 21st 2004	Miami	Florida
2	Rob Conway	def.	Rhyno		&nbsp;	Jun 21st 2004	Miami	Florida
0	Bubba Ray Dudley	def. (pin)	Charlie Haas	05:01	&nbsp;	Jun 15th 2004	Chicago	Illinois
1	Eddie Guerrero	def. (pin)	Doug Basham	02:58	&nbsp;	Jun 15th 2004	Chicago	Illinois
2	Kenzo Suzuki	def. (pin)	Spike Dudley	02:22	&nbsp;	Jun 15th 2004	Chicago	Illinois
3	Rey Mysterio	def. (pin)	Chavo Classic	01:49	&nbsp;	Jun 15th 2004	Chicago	Illinois
4	Luther Reigns	def. (pin)	Sho Funaki	01:28	&nbsp;	Jun 15th 2004	Chicago	Illinois
5	John Cena	draw (NC)	Booker T.	10:00	&nbsp;	Jun 15th 2004	Chicago	Illinois
0	Jamie Noble	def. (pin)	Paul London	07:05	&nbsp;	Jun 15th 2004	Chicago	Illinois
1	Johnny Stamboli	def. (pin)	Akio	06:50	&nbsp;	Jun 15th 2004	Chicago	Illinois
2	Mark Jindrak	def. (pin)	Hardcore Holly	06:27	&nbsp;	Jun 15th 2004	Chicago	Illinois
0	Lita	def. (pin)	Trish Stratus	04:26	&nbsp;	Jun 14th 2004	Dayton	Ohio
1	Rob Conway	def. (pin)	Rosey	03:39	flag (tag)	Jun 14th 2004	Dayton	Ohio
2	Gail Kim	def. (sub)	Nidia	05:10	&nbsp;	Jun 14th 2004	Dayton	Ohio
3	Tajiri	def.	A-Train		&nbsp;	Jun 14th 2004	Dayton	Ohio
4	Chris Benoit	def. (sub)	Batista	34:35	6-person tag elimination	Jun 14th 2004	Dayton	Ohio
0	Val Venis	def. (pin)	Steven Richards	07:11	&nbsp;	Jun 14th 2004	Dayton	Ohio
1	Maven	def. (pin)	Joey Matthews	03:22	&nbsp;	Jun 14th 2004	Dayton	Ohio
2	Shelton Benjamin	def. (pin)	Garrison Cade	07:12	&nbsp;	Jun 14th 2004	Dayton	Ohio
0	Batista	def. (pin)	Maven	03:44	&nbsp;	Jun 13th 2004	Columbus	Ohio
0	Chris Benoit	def. (DQ)	Robert Conway	10:17	&nbsp;	Jun 13th 2004	Columbus	Ohio
1	Chris Jericho	def. (pin)	Tyson Tomko	06:03	&nbsp;	Jun 13th 2004	Columbus	Ohio
2	Randy Orton	def. (pin)	Shelton Benjamin	15:03	&nbsp;	Jun 13th 2004	Columbus	Ohio
3	Trish Stratus	def. (pin)	Gail Kim	04:43	fatal 4-way	Jun 13th 2004	Columbus	Ohio
4	Eugene	def. (pin)	Jonathan Coachman	07:38	&nbsp;	Jun 13th 2004	Columbus	Ohio
5	Chris Benoit	def. (pin)	Kane	18:20	&nbsp;	Jun 13th 2004	Columbus	Ohio
6	Triple H	def. (pin)	Shawn Michaels	47:23	"""Hell In A Cell"""	Jun 13th 2004	Columbus	Ohio
0	Kenzo Suzuki	def. (pin)	Scotty Too Hotty	02:16	&nbsp;	Jun 8th 2004	Uniondale	New York
1	Rey Mysterio	def. (pin)	Chavo Guerrero	11:10	&nbsp;	Jun 8th 2004	Uniondale	New York
2	John Cena	draw (time)	Booker T.	05:00	&nbsp;	Jun 8th 2004	Uniondale	New York
3	John Cena	draw (time)	Rob Van Dam	05:00	&nbsp;	Jun 8th 2004	Uniondale	New York
4	John Cena	def. (pin)	Rene Dupree	05:44	&nbsp;	Jun 8th 2004	Uniondale	New York
0	Mark Jindrak	def. (pin)	Billy Kidman	04:25	&nbsp;	Jun 8th 2004	Uniondale	New York
1	Billy Gunn	def. (pin)	Jason Pacaro	03:36	&nbsp;	Jun 8th 2004	Uniondale	New York
2	Spike Dudley	def. (pin)	Akio	04:42	&nbsp;	Jun 8th 2004	Uniondale	New York
3	Rico	def. (pin)	Jamie Noble	06:53	&nbsp;	Jun 8th 2004	Uniondale	New York
0	Lita	def. (pin)	Gail Kim	05:03	&nbsp;	Jun 7th 2004	Albany	New York
1	Batista	def. (pin)	Shelton Benjamin	05:01	&nbsp;	Jun 7th 2004	Albany	New York
2	Chris Jericho	def. (sub)	A-Train	02:44	&nbsp;	Jun 7th 2004	Albany	New York
3	Kane	def. (pin)	Chris Benoit	05:00	handicap tag	Jun 7th 2004	Albany	New York
4	Eugene	def. (pin)	Johnny Nitro	02:46	&nbsp;	Jun 7th 2004	Albany	New York
5	Shawn Michaels	def. (DQ)	Randy Orton	19:57	&nbsp;	Jun 7th 2004	Albany	New York
0	Victoria	def.	Molly Holly		&nbsp;	Jun 7th 2004	Albany	New York
1	Rosey	def.	Arch Kincaid		&nbsp;	Jun 7th 2004	Albany	New York
2	Garrison Cade	def.	Maven		&nbsp;	Jun 7th 2004	Albany	New York
3	Rhyno	def.	Steven Richards		&nbsp;	Jun 7th 2004	Albany	New York
0	Eddie Guerrero	def. (pin)	Danny Basham		&nbsp;	Jun 1st 2004	Toronto	Ontario
1	Billy Gunn	def.	Johnny Stamboli		&nbsp;	Jun 1st 2004	Toronto	Ontario
2	Jackie Gayda	def.	Dawn Marie		bikini contest (multi-way)	Jun 1st 2004	Toronto	Ontario
3	Chavo Classic	def. (pin)	Sho Funaki		&nbsp;	Jun 1st 2004	Toronto	Ontario
4	Rey Mysterio	def. (pin)	Rene Dupree		&nbsp;	Jun 1st 2004	Toronto	Ontario
5		draw (NC)			&nbsp;	Jun 1st 2004	Toronto	Ontario
0	Spike Dudley	def. (pin)	Shannon Moore	04:42	&nbsp;	Jun 1st 2004	Toronto	Ontario
1	Billy Gunn	def. (pin)	Johnny Stamboli	04:16	&nbsp;	Jun 1st 2004	Toronto	Ontario
2	Mark Jindrak	def. (pin)	Billy Kidman	03:07	&nbsp;	Jun 1st 2004	Toronto	Ontario
3	Charlie Haas	def. (pin)	Akio	05:02	&nbsp;	Jun 1st 2004	Toronto	Ontario
0	Rob Conway	def. (pin)	Chris Benoit	11:53	&nbsp;	May 31st 2004	Montreal	Quebec
1	Victoria	def. (pin)	Jazz	04:12	&nbsp;	May 31st 2004	Montreal	Quebec
2	Shelton Benjamin	def. (pin)	Randy Orton	13:31	&nbsp;	May 31st 2004	Montreal	Quebec
3	Matt Hardy	def. (pin)	Garrison Cade	03:42	&nbsp;	May 31st 2004	Montreal	Quebec
4	Eugene	def. (DQ)	Kane	07:00	&nbsp;	May 31st 2004	Montreal	Quebec
0	Maven	def. (pin)	Steven Richards	05:07	&nbsp;	May 31st 2004	Montreal	Quebec
1	Rosey	def. (pin)	Eric Mastrocola	04:22	&nbsp;	May 31st 2004	Montreal	Quebec
2	Rhyno	def. (pin)	Rory McGregor	03:45	&nbsp;	May 31st 2004	Montreal	Quebec
3	Batista	def. (pin)	Val Venis	04:12	&nbsp;	May 31st 2004	Montreal	Quebec
0	Bubba Ray Dudley	def. (pin)	Rey Mysterio		&nbsp;	May 25th 2004	Milwaukee	Wisconsin
1	Booker T.	def. (pin)	Scotty Too Hotty		&nbsp;	May 25th 2004	Milwaukee	Wisconsin
2	Eddie Guerrero	draw (NC)	Danny Basham		&nbsp;	May 25th 2004	Milwaukee	Wisconsin
3	Spike Dudley	def. (pin)	Dawn Marie	05:16	&nbsp;	May 25th 2004	Milwaukee	Wisconsin
4	Chavo Classic	def. (pin)	Akio	02:12	&nbsp;	May 25th 2004	Milwaukee	Wisconsin
5	John Cena	def. (pin)	Rene Dupree		lumberjack	May 25th 2004	Milwaukee	Wisconsin
0	Johnny Stamboli	def. (pin)	Billy Kidman	06:43	&nbsp;	May 25th 2004	Milwaukee	Wisconsin
1	Mark Jindrak	def. (pin)	Shannon Moore	04:59	&nbsp;	May 25th 2004	Milwaukee	Wisconsin
2	Billy Gunn	def. (pin)	Sakoda	05:10	&nbsp;	May 25th 2004	Milwaukee	Wisconsin
0	Edge	def. (pin)	Ric Flair	05:16	&nbsp;	May 24th 2004	Rockford	Illinois
1	Rob Conway	def. (pin)	Rosey		&nbsp;	May 24th 2004	Rockford	Illinois
2	Chris Jericho	def. (pin)	Batista		&nbsp;	May 24th 2004	Rockford	Illinois
3	Victoria	def. (pin)	Molly Holly	04:20	&nbsp;	May 24th 2004	Rockford	Illinois
4	Chris Benoit	def. (pin)	Garrison Cade	04:43	&nbsp;	May 24th 2004	Rockford	Illinois
0	Rhyno	def. (pin)	Val Venis	09:11	&nbsp;	May 24th 2004	Rockford	Illinois
1	Matt Hardy	def. (pin)	Rudy Cooper	04:32	&nbsp;	May 24th 2004	Rockford	Illinois
2	Trish Stratus	def. (pin)	Nidia	05:55	&nbsp;	May 24th 2004	Rockford	Illinois
0	Charlie Haas	def. (pin)	Johnny Stamboli	04:31	&nbsp;	May 18th 2004	Las Vegas	Nevada
1	Akio	draw (NC)	Billy Kidman		&nbsp;	May 18th 2004	Las Vegas	Nevada
2	Rene Dupree	def. (CO)	John Cena		&nbsp;	May 18th 2004	Las Vegas	Nevada
3	Chavo Classic	def. (pin)	Chavo Guerrero	04:22	three-way	May 18th 2004	Las Vegas	Nevada
4	Booker T.	def. (pin)	Sho Funaki	04:42	&nbsp;	May 18th 2004	Las Vegas	Nevada
5	Bubba Ray Dudley	def. (pin)	Eddie Guerrero		6-person tag	May 18th 2004	Las Vegas	Nevada
0	Mark Jindrak	def. (pin)	Paul London	04:03	&nbsp;	May 18th 2004	Las Vegas	Nevada
1	Jamie Noble	def. (sub)	Shannon Moore	07:48	&nbsp;	May 18th 2004	Las Vegas	Nevada
2	Billy Gunn	def. (pin)	Danny Basham	09:17	&nbsp;	May 18th 2004	Las Vegas	Nevada
0	Trish Stratus	def. (pin)	Lita	06:07	&nbsp;	May 17th 2004	San Diego	California
1	Kane	def. (pin)	Val Venis	01:07	&nbsp;	May 17th 2004	San Diego	California
2	Chris Benoit	def. (sub)	Batista		&nbsp;	May 17th 2004	San Diego	California
3	Kane	def.	Batista		battle royale	May 17th 2004	San Diego	California
0	Rhyno	def. (pin)	Steven Richards	05:05	&nbsp;	May 17th 2004	San Diego	California
1	Rob Conway	def. (pin)	Aaron Aguilera	04:59	&nbsp;	May 17th 2004	San Diego	California
2	Garrison Cade	def. (pin)	The Hurricane	04:42	&nbsp;	May 17th 2004	San Diego	California
0	Mark Jindrak	def. (pin)	Sho Funaki	03:46	&nbsp;	May 16th 2004	Los Angeles	California
