	winner	outcome	loser	duration	matchtype	date	city	state
1	Hulk Hogan	def. (pin)	Sika	10:00	&nbsp;	Sep 23rd 1987	Hershey	Pennsylvania
2	King Kong Bundy	def. (pin)	Paul Orndorff	10:00	&nbsp;	Sep 23rd 1987	Hershey	Pennsylvania
3	Bret Hart	def. (pin)	Jim Powers	04:30	&nbsp;	Sep 23rd 1987	Hershey	Pennsylvania
0	Scott Casey	def. (pin)	Steve Lombardi	11:32	&nbsp;	Sep 21st 1987	New York	New York
1	Don Muraco	def. (pin)	Bob Orton Jr.	11:00	&nbsp;	Sep 21st 1987	New York	New York
2	Haku	def. (pin)	Rick Martel	14:00	&nbsp;	Sep 21st 1987	New York	New York
3	Tiger Chung Lee	def. (pin)	Brad Rheingans	05:00	&nbsp;	Sep 21st 1987	New York	New York
4	Hulk Hogan	draw (DCO)	One Man Gang	08:00	&nbsp;	Sep 21st 1987	New York	New York
5	Jacques Rougeau	draw (time)	Dino Bravo	16:52	&nbsp;	Sep 21st 1987	New York	New York
6	George Steele	def. (DQ)	Sika	03:00	&nbsp;	Sep 21st 1987	New York	New York
7	Junkyard Dog	draw (NC)	Ted DiBiase		&nbsp;	Sep 21st 1987	New York	New York
8	Harley Race	def. (pin)	Hillbilly Jim	08:37	&nbsp;	Sep 21st 1987	New York	New York
9	Randy Savage	def. (pin)	Honky Tonk Man	11:00	&nbsp;	Sep 21st 1987	New York	New York
0	Rick Martel	def. (pin)	Iron Mike Sharpe	03:31	&nbsp;	Sep 16th 1987	Rockford	Illinois
1	Butch Reed	def. (pin)	Lanny Poffo	02:12	&nbsp;	Sep 16th 1987	Rockford	Illinois
2	Bam Bam Bigelow	def. (pin)	Shadow #2	01:16	&nbsp;	Sep 16th 1987	Rockford	Illinois
3	Haku	def. (pin)	Mario Mancini	04:02	&nbsp;	Sep 16th 1987	Rockford	Illinois
4	Killer Khan	def. (pin)	Chris Zarna	01:35	&nbsp;	Sep 16th 1987	Rockford	Illinois
0	Jim Powers	def. (pin)	Dave Wagner	03:39	&nbsp;	Sep 16th 1987	Rockford	Illinois
1	Harley Race	def. (pin)	Brady Boone	02:31	6-person tag	Sep 16th 1987	Rockford	Illinois
2	Bam Bam Bigelow	def. (pin)	Shadow #1	01:24	&nbsp;	Sep 16th 1987	Rockford	Illinois
3	Ted DiBiase	def. (sub)	Jerry Allen	04:25	&nbsp;	Sep 16th 1987	Rockford	Illinois
4	Don Muraco	def. (pin)	Barry Horowitz	02:45	&nbsp;	Sep 16th 1987	Rockford	Illinois
5	Jacques Rougeau	def. (DQ)	Bret Hart		6-person tag	Sep 16th 1987	Rockford	Illinois
0	Ax	def. (pin)	Outback Jack	04:03	&nbsp;	Sep 16th 1987	Rockford	Illinois
1	Paul Orndorff	def. (pin)	Brian Costello	03:19	&nbsp;	Sep 16th 1987	Rockford	Illinois
2	One Man Gang	def. (pin)	Van Van Horne	01:52	&nbsp;	Sep 16th 1987	Rockford	Illinois
3	Billy Graham	def. (sub)	Joe Mirto	00:17	&nbsp;	Sep 16th 1987	Rockford	Illinois
4	Rick Rude	def. (pin)	Sivi Afi	04:08	&nbsp;	Sep 16th 1987	Rockford	Illinois
5	Sherri Martel	def. (pin)	Velvet McIntyre	03:35	&nbsp;	Sep 16th 1987	Rockford	Illinois
0	Don Muraco	def. (pin)	Bob Orton Jr.	02:16	&nbsp;	Sep 15th 1987	Peoria	Illinois
1	Rick Martel	def. (pin)	Barry Horowitz	03:33	&nbsp;	Sep 15th 1987	Peoria	Illinois
2	Harley Race	def. (pin)	Arthur Washington	00:36	&nbsp;	Sep 15th 1987	Peoria	Illinois
3	Ax	def. (pin)	Mario Mancini	02:32	&nbsp;	Sep 15th 1987	Peoria	Illinois
4	Butch Reed	def. (pin)	Jake Milliman	02:37	6-person tag	Sep 15th 1987	Peoria	Illinois
0	Billy Graham	def. (sub)	Joe Mirto	02:03	6-person tag	Sep 15th 1987	Peoria	Illinois
1	Ted DiBiase	def. (sub)	Scott Casey	03:10	&nbsp;	Sep 15th 1987	Peoria	Illinois
2	Paul Orndorff	def. (pin)	Dave Wagner	02:54	&nbsp;	Sep 15th 1987	Peoria	Illinois
3	Hercules	def. (sub)	Chris Bassett	01:49	6-person tag	Sep 15th 1987	Peoria	Illinois
4	Killer Khan	def. (pin)	Mike Richards		&nbsp;	Sep 15th 1987	Peoria	Illinois
5	Ivan Putski	def. (pin)	Chris Curtis	02:40	&nbsp;	Sep 15th 1987	Peoria	Illinois
0	Jacques Rougeau	def. (CO)	Bret Hart		dark &nbsp;	Sep 15th 1987	Peoria	Illinois
1	Don Muraco	def. (pin)	Bob Orton Jr.		dark &nbsp;	Sep 15th 1987	Peoria	Illinois
2	Honky Tonk Man	def. (DQ)	Randy Savage		dark &nbsp;	Sep 15th 1987	Peoria	Illinois
3	Hulk Hogan	def. (pin)	One Man Gang		dark &nbsp;	Sep 15th 1987	Peoria	Illinois
4	Bam Bam Bigelow	def. (pin)	Barry Horowitz	02:38	&nbsp;	Sep 15th 1987	Peoria	Illinois
5	Jim Powers	def. (pin)	Shadow #1	04:08	&nbsp;	Sep 15th 1987	Peoria	Illinois
6	Bret Hart	def. (pin)	Sonny Rogers	03:01	&nbsp;	Sep 15th 1987	Peoria	Illinois
7	Jim Duggan	def. (pin)	Terry Gibbs	02:24	&nbsp;	Sep 15th 1987	Peoria	Illinois
8	Haku	def. (pin)	Brady Boone	03:09	&nbsp;	Sep 15th 1987	Peoria	Illinois
9	Randy Savage	def. (pin)	Rick Renslow	01:58	&nbsp;	Sep 15th 1987	Peoria	Illinois
0	Haku	def. (pin)	Brutus Beefcake		&nbsp;	Sep 4th 1987	Providence	Rhode Island
1	Rick Martel	def. (pin)	Danny Spivey		&nbsp;	Sep 4th 1987	Providence	Rhode Island
2	King Kong Bundy	def. (CO)	One Man Gang		&nbsp;	Sep 4th 1987	Providence	Rhode Island
3	Special Delivery Jones	def. (pin)	Sika		&nbsp;	Sep 4th 1987	Providence	Rhode Island
4	Danny Davis	def. (CO)	Tito Santana		&nbsp;	Sep 4th 1987	Providence	Rhode Island
5	Junkyard Dog	def. (pin)	Tama		&nbsp;	Sep 4th 1987	Providence	Rhode Island
6	Jim Brunzell	def. (pin)	Ron Bass		&nbsp;	Sep 4th 1987	Providence	Rhode Island
7	Randy Savage	def. (pin)	Nikolai Volkoff		&nbsp;	Sep 4th 1987	Providence	Rhode Island
8	Haku	draw (time)	Rick Martel	15:00	&nbsp;	Sep 4th 1987	Providence	Rhode Island
9	King Kong Bundy	def. (pin)	Special Delivery Jones		&nbsp;	Sep 4th 1987	Providence	Rhode Island
10	Danny Davis	def. (CO)	Junkyard Dog		&nbsp;	Sep 4th 1987	Providence	Rhode Island
11	Randy Savage	def. (pin)	Jim Brunzell		&nbsp;	Sep 4th 1987	Providence	Rhode Island
12	Randy Savage	def. (pin)	Danny Davis		&nbsp;	Sep 4th 1987	Providence	Rhode Island
13	Jake Roberts	def. (DQ)	Honky Tonk Man		&nbsp;	Sep 4th 1987	Providence	Rhode Island
14	Randy Savage	def. (pin)	King Kong Bundy		&nbsp;	Sep 4th 1987	Providence	Rhode Island
0	Brutus Beefcake	def. (sub)	Ricky Ataki	02:19	&nbsp;	Aug 26th 1987	Fresno	California
1	Ted DiBiase	def. (pin)	Special Delivery Jones	04:16	&nbsp;	Aug 26th 1987	Fresno	California
2	Jake Roberts	def. (pin)	Terry Gibbs	04:14	&nbsp;	Aug 26th 1987	Fresno	California
3	One Man Gang	def. (pin)	Jesse Cortez	00:50	&nbsp;	Aug 26th 1987	Fresno	California
4	Haku	def. (pin)	Lanny Poffo	04:22	&nbsp;	Aug 26th 1987	Fresno	California
5	Paul Orndorff	def. (pin)	Barry Horowitz	03:16	&nbsp;	Aug 26th 1987	Fresno	California
0	Bam Bam Bigelow	def. (pin)	Nikolai Volkoff	04:00	&nbsp;	Aug 26th 1987	Fresno	California
1	Jacques Rougeau	def. (pin)	Billy Anderson	02:17	6-person tag	Aug 26th 1987	Fresno	California
2	Rick Rude	def. (sub)	Jerry Monti	00:25	&nbsp;	Aug 26th 1987	Fresno	California
3	Honky Tonk Man	def. (pin)	Steve Gatorwolf	02:11	&nbsp;	Aug 26th 1987	Fresno	California
4	Butch Reed	def. (pin)	Sivi Afi	03:02	&nbsp;	Aug 26th 1987	Fresno	California
5	Rick Martel	def. (pin)	Shadow #1	03:23	&nbsp;	Aug 26th 1987	Fresno	California
0	Hulk Hogan	def.	One Man Gang		dark &nbsp;	Aug 26th 1987	Fresno	California
1	Jake Roberts	def. (pin)	Dusty Wolfe	03:34	&nbsp;	Aug 26th 1987	Fresno	California
2	Bret Hart	def. (sub)	Brady Boone	03:13	6-person tag	Aug 26th 1987	Fresno	California
3	Don Muraco	def. (pin)	Tim Patterson	02:05	&nbsp;	Aug 26th 1987	Fresno	California
4	Killer Khan	def. (pin)	Mike Starr	01:43	&nbsp;	Aug 26th 1987	Fresno	California
5	Randy Savage	def. (pin)	Tiger Chung Lee	02:44	&nbsp;	Aug 26th 1987	Fresno	California
6	B. Brian Blair	def. (pin)	Iron Mike Sharpe	03:59	&nbsp;	Aug 26th 1987	Fresno	California
0	B. Brian Blair	def. (pin)	Shadow #1	04:10	&nbsp;	Aug 25th 1987	San Francisco	California
1	Killer Khan	def. (pin)	Darrell Nickel	01:55	&nbsp;	Aug 25th 1987	San Francisco	California
2	Don Muraco	def. (pin)	Tiger Chung Lee	02:49	&nbsp;	Aug 25th 1987	San Francisco	California
3	Harley Race	def. (pin)	Brady Boone	03:50	6-person tag	Aug 25th 1987	San Francisco	California
4	Butch Reed	def. (pin)	Jerry Allen	03:46	&nbsp;	Aug 25th 1987	San Francisco	California
0	Billy Graham	def. (sub)	Tim Patterson	01:47	&nbsp;	Aug 25th 1987	San Francisco	California
1	Ax	def. (pin)	Pete Ketchum	03:08	&nbsp;	Aug 25th 1987	San Francisco	California
2	Jake Roberts	def. (pin)	Iron Mike Sharpe	03:35	&nbsp;	Aug 25th 1987	San Francisco	California
3	Ted DiBiase	def. (sub)	Lanny Poffo	02:21	&nbsp;	Aug 25th 1987	San Francisco	California
4	Bret Hart	def. (pin)	Carl Schmidt	02:25	6-person tag	Aug 25th 1987	San Francisco	California
0	Honky Tonk Man	def. (pin)	Jerry Monti	03:28	&nbsp;	Aug 25th 1987	San Francisco	California
1	Rick Martel	def. (pin)	Steve Lombardi	04:15	&nbsp;	Aug 25th 1987	San Francisco	California
2	One Man Gang	def. (pin)	Billy Anderson	02:36	&nbsp;	Aug 25th 1987	San Francisco	California
3	Paul Orndorff	def. (pin)	Rex Farmer	02:33	&nbsp;	Aug 25th 1987	San Francisco	California
4	Brutus Beefcake	def. (sub)	Mike Starr	01:57	&nbsp;	Aug 25th 1987	San Francisco	California
5	Haku	def. (pin)	Jesse Cortez	02:52	&nbsp;	Aug 25th 1987	San Francisco	California
0	Tama	def. (pin)	Scott Casey	11:00	&nbsp;	Aug 22nd 1987	New York	New York
1	Tito Santana	draw (time)	Ron Bass	20:00	&nbsp;	Aug 22nd 1987	New York	New York
2	Sensational Sherri	def. (pin)	Velvet McIntyre	14:00	&nbsp;	Aug 22nd 1987	New York	New York
3	Haku	def. (pin)	Rick Martel	09:00	&nbsp;	Aug 22nd 1987	New York	New York
4	Honky Tonk Man	def. (pin)	Ricky Steamboat	11:06	lumberjack	Aug 22nd 1987	New York	New York
5	Billy Graham	def. (DQ)	Butch Reed		&nbsp;	Aug 22nd 1987	New York	New York
6	Lanny Poffo	def. (pin)	Jose Estrada	07:42	&nbsp;	Aug 22nd 1987	New York	New York
7	Ax	def. (DQ)	George Steele	06:10	&nbsp;	Aug 22nd 1987	New York	New York
0	Jake Roberts	def. (pin)	Steve Lombardi	04:34	&nbsp;	Aug 5th 1987	La Crosse	Wisconsin
1	Killer Khan	def. (pin)	Jake Milliman	01:54	&nbsp;	Aug 5th 1987	La Crosse	Wisconsin
2	Butch Reed	def. (pin)	Brady Boone	03:54	&nbsp;	Aug 5th 1987	La Crosse	Wisconsin
3	George Steele	def. (sub)	Rick Gantner	01:59	&nbsp;	Aug 5th 1987	La Crosse	Wisconsin
4	Harley Race	def. (pin)	Jim Powers	03:25	&nbsp;	Aug 5th 1987	La Crosse	Wisconsin
5	Koko B Ware	def. (pin)	Dave Wagner	01:36	&nbsp;	Aug 5th 1987	La Crosse	Wisconsin
0	Chris Curtis	def. (pin)	Mr. Washington	01:05	&nbsp;	Aug 5th 1987	La Crosse	Wisconsin
1	Junkyard Dog	def. (pin)	Rick Renslow	02:25	&nbsp;	Aug 5th 1987	La Crosse	Wisconsin
2	Dino Bravo	def. (sub)	Jim Evans	03:37	&nbsp;	Aug 5th 1987	La Crosse	Wisconsin
3	Randy Savage	def. (pin)	Scott Casey	02:21	&nbsp;	Aug 5th 1987	La Crosse	Wisconsin
4	Brutus Beefcake	def. (sub)	Tom Stone	01:16	&nbsp;	Aug 5th 1987	La Crosse	Wisconsin
5	Ax	def. (pin)	Omar Atlas	01:21	&nbsp;	Aug 5th 1987	La Crosse	Wisconsin
0	Billy Graham	def. (sub)	Barry Horowitz	01:40	&nbsp;	Aug 5th 1987	La Crosse	Wisconsin
1	One Man Gang	def. (pin)	Billy Beauman	02:52	&nbsp;	Aug 5th 1987	La Crosse	Wisconsin
2	Koko B Ware	def. (pin)	Brian Costello	03:23	&nbsp;	Aug 5th 1987	La Crosse	Wisconsin
3	Rick Rude	def. (sub)	Sonny Rogers	00:57	&nbsp;	Aug 5th 1987	La Crosse	Wisconsin
4	Kamala	def. (pin)	Lanny Poffo	02:00	&nbsp;	Aug 5th 1987	La Crosse	Wisconsin
0	Paul Orndorff	def. (pin)	Iron Mike Sharpe	03:14	&nbsp;	Aug 4th 1987	Madison	Wisconsin
1	Harley Race	def. (sub)	Frankie DeFalco	01:38	6-person tag	Aug 4th 1987	Madison	Wisconsin
2	Junkyard Dog	def. (pin)	Terry Gibbs	02:06	&nbsp;	Aug 4th 1987	Madison	Wisconsin
3	One Man Gang	def. (pin)	Arthur Washington	01:36	handicap tag	Aug 4th 1987	Madison	Wisconsin
4	Rick Martel	def. (pin)	Steve Lombardi	02:49	&nbsp;	Aug 4th 1987	Madison	Wisconsin
5	Ax	def. (pin)	Scott Casey	02:14	&nbsp;	Aug 4th 1987	Madison	Wisconsin
0	Ken Patera	def. (pin)	Tom Stone	02:08	&nbsp;	Aug 4th 1987	Madison	Wisconsin
1	Butch Reed	def. (pin)	Jim Evans	02:35	&nbsp;	Aug 4th 1987	Madison	Wisconsin
2	Jim Powers	def. (CO)	Kamala	04:06	&nbsp;	Aug 4th 1987	Madison	Wisconsin
3	Haku	def. (pin)	Jerry Allen	00:53	&nbsp;	Aug 4th 1987	Madison	Wisconsin
4	Killer Khan	def. (pin)	Billy Golden	01:38	&nbsp;	Aug 4th 1987	Madison	Wisconsin
5	Koko B Ware	def. (pin)	Chris Curtis	00:34	&nbsp;	Aug 4th 1987	Madison	Wisconsin
0	Ted DiBiase	def.	Omar Atlas		dark &nbsp;	Aug 4th 1987	Madison	Wisconsin
1	Billy Graham	def. (pin)	Butch Reed		dark &nbsp;	Aug 4th 1987	Madison	Wisconsin
2	Hulk Hogan	def. (pin)	Randy Savage		dark &nbsp;	Aug 4th 1987	Madison	Wisconsin
3	Randy Savage	def. (pin)	Steve Lombardi	02:38	&nbsp;	Aug 4th 1987	Madison	Wisconsin
4	Sensational Sherri	def. (pin)	Angie Minelli	02:33	&nbsp;	Aug 4th 1987	Madison	Wisconsin
5	Jake Roberts	def. (pin)	Dave Wagner	02:37	&nbsp;	Aug 4th 1987	Madison	Wisconsin
6	Dino Bravo	def. (sub)	Brady Boone	03:02	&nbsp;	Aug 4th 1987	Madison	Wisconsin
7	Rick Martel	def. (pin)	Barry Horowitz	02:29	&nbsp;	Aug 4th 1987	Madison	Wisconsin
8	Ted DiBiase	def. (pin)	Jerry Allen	01:51	&nbsp;	Aug 4th 1987	Madison	Wisconsin
0	Dino Bravo	def. (pin)	Brady Boone	10:46	&nbsp;	Jul 25th 1987	New York	New York
1	Rick Martel	def. (pin)	Tama	21:00	&nbsp;	Jul 25th 1987	New York	New York
2	Butch Reed	def. (pin)	Hillbilly Jim	10:58	&nbsp;	Jul 25th 1987	New York	New York
3	Ricky Steamboat	def. (CO)	Honky Tonk Man	12:00	&nbsp;	Jul 25th 1987	New York	New York
4	Tito Santana	def. (pin)	Nikolai Volkoff	08:00	&nbsp;	Jul 25th 1987	New York	New York
5	Ron Bass	def. (pin)	Outback Jack	06:00	&nbsp;	Jul 25th 1987	New York	New York
6	Brutus Beefcake	def. (DQ)	Greg Valentine	13:00	&nbsp;	Jul 25th 1987	New York	New York
7	Rick Rude	def. (sub)	Jerry Allen	07:12	&nbsp;	Jul 25th 1987	New York	New York
8	Bret Hart	def. (pin)	Davey Boy Smith	10:00	&nbsp;	Jul 25th 1987	New York	New York
0	Haku	def.	Omar Atlas	03:42	&nbsp;	Jul 16th 1987	Lake Placid	New York
1	Hillbilly Jim	def. (sub)	Barry Horowitz	02:57	&nbsp;	Jul 16th 1987	Lake Placid	New York
2	Honky Tonk Man	def. (pin)	David Stoudemire	02:20	&nbsp;	Jul 16th 1987	Lake Placid	New York
3	Brutus Beefcake	def. (sub)	Dusty Wolfe	02:44	6-person tag	Jul 16th 1987	Lake Placid	New York
4	Rick Rude	def. (pin)	Lanny Poffo	01:05	&nbsp;	Jul 16th 1987	Lake Placid	New York
0	Randy Savage	def. (pin)	Brady Boone	04:19	&nbsp;	Jul 16th 1987	Lake Placid	New York
1	Jake Roberts	def. (pin)	Rick Renslow	02:40	&nbsp;	Jul 16th 1987	Lake Placid	New York
2	Bret Hart	def. (pin)	Sivi Afi	04:14	&nbsp;	Jul 16th 1987	Lake Placid	New York
3	Koko B Ware	def. (pin)	Terry Gibbs	02:25	&nbsp;	Jul 16th 1987	Lake Placid	New York
4	Hercules	def. (sub)	Jerry Allen	01:56	&nbsp;	Jul 16th 1987	Lake Placid	New York
5	B. Brian Blair	def. (pin)	Dave Wagner	03:25	6-person tag	Jul 16th 1987	Lake Placid	New York
0	Ken Patera	def. (sub)	Al Navarro	01:53	&nbsp;	Jul 16th 1987	Lake Placid	New York
1	Ax	def. (pin)	Scott Casey	03:11	&nbsp;	Jul 16th 1987	Lake Placid	New York
2	George Steele	def. (sub)	The Gladiator	02:32	&nbsp;	Jul 16th 1987	Lake Placid	New York
3	Killer Khan	def. (pin)	David Stoudemire	02:59	&nbsp;	Jul 16th 1987	Lake Placid	New York
4	Jim Powers	def. (pin)	Barry Horowitz	04:20	&nbsp;	Jul 16th 1987	Lake Placid	New York
5	One Man Gang	def. (pin)	Eric Cooper	01:38	&nbsp;	Jul 16th 1987	Lake Placid	New York
0	Hillbilly Jim	def. (pin)	Bob Orton Jr.	03:02	6-person tag	Jul 15th 1987	Glen Falls	New York
1	Ax	def. (pin)	Brady Boone	02:51	&nbsp;	Jul 15th 1987	Glen Falls	New York
2	George Steele	def. (sub)	Dusty Wolfe	01:48	&nbsp;	Jul 15th 1987	Glen Falls	New York
3	Jim Powers	def.	Bret Hart	02:56	&nbsp;	Jul 15th 1987	Glen Falls	New York
4	Jake Roberts	def. (pin)	Barry Horowitz	01:09	&nbsp;	Jul 15th 1987	Glen Falls	New York
5	One Man Gang	def. (pin)	David Stoudemire	00:58	&nbsp;	Jul 15th 1987	Glen Falls	New York
0	Brutus Beefcake	def. (pin)	Bubba Kirk	01:54	6-person tag	Jul 15th 1987	Glen Falls	New York
1	Harley Race	def. (pin)	Jerry Allen	01:38	6-person tag	Jul 15th 1987	Glen Falls	New York
2	Ken Patera	def. (sub)	Terry Gibbs	01:21	&nbsp;	Jul 15th 1987	Glen Falls	New York
3	Honky Tonk Man	def. (pin)	Joe Milano	02:22	&nbsp;	Jul 15th 1987	Glen Falls	New York
4	Billy Graham	def.	Butch Reed		posedown	Jul 15th 1987	Glen Falls	New York
5	Killer Khan	def. (pin)	Eric Cooper	01:13	&nbsp;	Jul 15th 1987	Glen Falls	New York
0	Dan Kroffat	def.	Unknown Male Wrestler		dark &nbsp;	Jul 15th 1987	Glen Falls	New York
1	Jake Roberts	def. (pin)	Honky Tonk Man		dark &nbsp;	Jul 15th 1987	Glen Falls	New York
2	Hulk Hogan	def. (pin)	Randy Savage		dark &nbsp;	Jul 15th 1987	Glen Falls	New York
3	Koko B Ware	def. (pin)	Barry Horowitz	01:43	&nbsp;	Jul 15th 1987	Glen Falls	New York
4	Haku	def. (pin)	Scott Casey	02:26	&nbsp;	Jul 15th 1987	Glen Falls	New York
5	Ron Bass	def. (pin)	Lanny Poffo	01:27	&nbsp;	Jul 15th 1987	Glen Falls	New York
6	Billy Graham	def. (sub)	Steve Lombardi	01:18	&nbsp;	Jul 15th 1987	Glen Falls	New York
7	B. Brian Blair	def. (pin)	Iron Mike Sharpe	03:39	&nbsp;	Jul 15th 1987	Glen Falls	New York
8	Randy Savage	def. (pin)	Omar Atlas	02:01	&nbsp;	Jul 15th 1987	Glen Falls	New York
0	Kamala	def. (pin)	Lanny Poffo	01:22	&nbsp;	Jun 24th 1987	Louisville	Kentucky
1	Honky Tonk Man	def. (pin)	Scott Casey	02:13	&nbsp;	Jun 24th 1987	Louisville	Kentucky
2	Rick Martel	def. (pin)	Shadow #1	04:11	&nbsp;	Jun 24th 1987	Louisville	Kentucky
3	Dino Bravo	def. (sub)	Jerry Allen	03:25	&nbsp;	Jun 24th 1987	Louisville	Kentucky
4	Jake Roberts	def. (pin)	Dusty Wolfe	01:29	&nbsp;	Jun 24th 1987	Louisville	Kentucky
5	Randy Savage	def. (pin)	Sivi Afi	02:17	&nbsp;	Jun 24th 1987	Louisville	Kentucky
0	Junkyard Dog	def. (pin)	Brian Costello	01:53	&nbsp;	Jun 24th 1987	Louisville	Kentucky
1	Haku	def. (pin)	Jerry Allen	02:42	&nbsp;	Jun 24th 1987	Louisville	Kentucky
2	B. Brian Blair	def. (DQ)	Bob Orton Jr.	04:16	&nbsp;	Jun 24th 1987	Louisville	Kentucky
3	One Man Gang	def. (pin)	Jim Evans	01:08	&nbsp;	Jun 24th 1987	Louisville	Kentucky
4	Billy Jack Haynes	def. (pin)	Chris Curtis	02:39	6-person tag	Jun 24th 1987	Louisville	Kentucky
5	Bret Hart	def. (pin)	Corporal Kirchner	03:15	&nbsp;	Jun 24th 1987	Louisville	Kentucky
0	Jake Roberts	def. (pin)	Tony Leone	01:27	&nbsp;	Jun 24th 1987	Louisville	Kentucky
1	Honky Tonk Man	def. (pin)	Jim Powers	01:38	&nbsp;	Jun 24th 1987	Louisville	Kentucky
2	Brutus Beefcake	def. (sub)	Frankie DeFalco	01:46	&nbsp;	Jun 24th 1987	Louisville	Kentucky
3	Ax	def. (pin)	Paul Roma	02:21	&nbsp;	Jun 24th 1987	Louisville	Kentucky
4	Killer Khan	def. (pin)	Mike Richards	03:24	&nbsp;	Jun 24th 1987	Louisville	Kentucky
0	Billy Jack Haynes	def. (CO)	Bob Orton Jr.	02:53	6-person tag	Jun 23rd 1987	Indianapolis	Indiana
1	One Man Gang	def. (pin)	Sonny Rogers	01:20	&nbsp;	Jun 23rd 1987	Indianapolis	Indiana
2	Jacques Rougeau	def. (pin)	Shadow #1	02:57	&nbsp;	Jun 23rd 1987	Indianapolis	Indiana
3	Ax	def. (pin)	Omar Atlas	02:35	&nbsp;	Jun 23rd 1987	Indianapolis	Indiana
4	Brutus Beefcake	def. (sub)	Pete Sanchez	01:06	&nbsp;	Jun 23rd 1987	Indianapolis	Indiana
5	Bret Hart	def. (pin)	Jerry Allen	02:22	&nbsp;	Jun 23rd 1987	Indianapolis	Indiana
0	Ken Patera	def. (sub)	Iron Mike Sharpe	02:46	&nbsp;	Jun 23rd 1987	Indianapolis	Indiana
1	Harley Race	def. (pin)	Jim Evans	02:23	6-person tag	Jun 23rd 1987	Indianapolis	Indiana
2	Rick Martel	def. (pin)	Dusty Wolfe	02:56	&nbsp;	Jun 23rd 1987	Indianapolis	Indiana
3	Jake Roberts	def. (pin)	Brian Costello	01:45	&nbsp;	Jun 23rd 1987	Indianapolis	Indiana
4	Dino Bravo	def. (sub)	Lanny Poffo	03:32	&nbsp;	Jun 23rd 1987	Indianapolis	Indiana
5	Honky Tonk Man	def. (pin)	Omar Atlas	01:41	&nbsp;	Jun 23rd 1987	Indianapolis	Indiana
0	Brutus Beefcake	def. (sub)	Dino Bravo	11:37	dark 6-person tag	Jun 23rd 1987	Indianapolis	Indiana
1	Hulk Hogan	def.	Harley Race		dark &nbsp;	Jun 23rd 1987	Indianapolis	Indiana
2	Randy Savage	def. (pin)	Sonny Rogers	01:41	&nbsp;	Jun 23rd 1987	Indianapolis	Indiana
3	Kamala	def. (pin)	Jim Powers	01:55	&nbsp;	Jun 23rd 1987	Indianapolis	Indiana
4	Tito Santana	def. (pin)	Terry Gibbs	02:42	&nbsp;	Jun 23rd 1987	Indianapolis	Indiana
5	Killer Khan	def. (pin)	Outback Jack	02:10	&nbsp;	Jun 23rd 1987	Indianapolis	Indiana
6	Brutus Beefcake	def. (sub)	Chris Curtis	01:11	&nbsp;	Jun 23rd 1987	Indianapolis	Indiana
7	Haku	def. (pin)	Frankie DeFalco	02:29	&nbsp;	Jun 23rd 1987	Indianapolis	Indiana
0	Rick Martel	def. (pin)	Shadow #1	18:30	&nbsp;	Jun 14th 1987	New York	New York
1	Hercules	draw (time)	Billy Jack Haynes	20:00	&nbsp;	Jun 14th 1987	New York	New York
2	Haku	def. (pin)	Jim Powers	19:14	&nbsp;	Jun 14th 1987	New York	New York
3	Paul Orndorff	def. (pin)	Junkyard Dog	09:47	&nbsp;	Jun 14th 1987	New York	New York
4	Hulk Hogan	def. (pin)	Harley Race	09:56	"""Texas Death"""	Jun 14th 1987	New York	New York
5	Outback Jack	def. (pin)	Jose Estrada	04:47	&nbsp;	Jun 14th 1987	New York	New York
6	Billy Jack Haynes	def. (pin)	Bret Hart	18:08	6-person tag	Jun 14th 1987	New York	New York
0	Rick Rude	def. (pin)	Dusty Wolfe		&nbsp;	Jun 8th 1987	Fresno	California
1	Scott Casey	def. (pin)	Jose Estrada		&nbsp;	Jun 8th 1987	Fresno	California
2	Brutus Beefcake	def. (pin)	Johnny V.		&nbsp;	Jun 8th 1987	Fresno	California
3	Ken Patera	def. (DQ)	Paul Orndorff		&nbsp;	Jun 8th 1987	Fresno	California
4	Hercules	def. (CO)	Ricky Steamboat		&nbsp;	Jun 8th 1987	Fresno	California
5	The Fabulous Moolah	def. (pin)	Debbie Combs		&nbsp;	Jun 8th 1987	Fresno	California
6	Frenchy Martin	def. (pin)	Sivi Afi		&nbsp;	Jun 8th 1987	Fresno	California
7	Ax	def. (pin)	B. Brian Blair		&nbsp;	Jun 8th 1987	Fresno	California
0	Sika	def. (pin)	Brad Rheingans		&nbsp;	Jun 7th 1987	Toronto	Ontario
1	Dino Bravo	def. (pin)	Jacques Rougeau		&nbsp;	Jun 7th 1987	Toronto	Ontario
2	Lanny Poffo	def. (pin)	Johnny K-9		&nbsp;	Jun 7th 1987	Toronto	Ontario
3	Bruno Sammartino	def. (pin)	Butch Reed		&nbsp;	Jun 7th 1987	Toronto	Ontario
4	Rick Martel	def. (pin)	Bob Orton Jr.		&nbsp;	Jun 7th 1987	Toronto	Ontario
5	Hillbilly Jim	def. (pin)	Iron Mike Sharpe		&nbsp;	Jun 7th 1987	Toronto	Ontario
6	Hulk Hogan	def.	Harley Race		"""Texas Death"""	Jun 7th 1987	Toronto	Ontario
0	Frenchy Martin	def. (pin)	Sivi Afi		&nbsp;	Jun 7th 1987	Sacramento	California
1	Brutus Beefcake	def. (pin)	Johnny V.		&nbsp;	Jun 7th 1987	Sacramento	California
